,Ids,Dice_1,Dice_2,Dice_3,Hausdorff95_1,Hausdorff95_2,Hausdorff95_3,Sensitivity_1,Sensitivity_2,Sensitivity_3,Specificity_1,Specificity_2,Specificity_3,Surface_dice_1,Surface_dice_2,Surface_dice_3,Precision_1,Precision_2,Precision_3,fold,exp,Unnamed: 0.1,Unnamed: 0
21,TCGA-06-1084,0.8786245201339541,0.6447482908638906,0.4871926229508196,7.7308230480331135,9.421758394800834,9.652153257175312,0.8092837797171231,0.8363431151241535,0.3321110529072813,0.9998027027466306,0.9978843593807802,0.999919459958776,0.7624911357494084,0.3726359096530963,0.5827728130885352,0.9609612292299446,0.5245752427184466,0.9139836617011052,0,3d_susan_,,0.0
22,TCGA-14-3477,0.9255529494935362,0.4463107915924794,0.8674886621315193,7.1875,21.40557601870089,3.270361864325233,0.9401859650960122,0.9608022756858396,0.864853408689509,0.9979663309052316,0.9920578241096776,0.999701950049308,0.7299599181023453,0.2156143948529789,0.8598815023455262,0.9113684485309048,0.2906651108518086,0.8701400241666074,0,3d_susan_,,0.0
23,TCGA-08-0522,0.9199832814749456,0.8183663946933679,0.741377975447984,6.230320580134701,16.404806484114648,8.125,0.8870678846498299,0.8308665369251255,0.5965500055377119,0.9993063472727836,0.9980622139168726,0.9998856501774472,0.6148502166034943,0.2724329530843027,0.3026094572798139,0.9554355165428764,0.8062367996024351,0.9790734134648156,0,3d_susan_,,0.0
24,TCGA-02-0011,0.9248842422160048,0.7232183143745993,0.4709746138824782,19.372630903545343,7.370297759419222,14.168213763562434,0.8844384641862503,0.740144850046177,0.3142992536429333,0.9993913395342596,0.9957565301613244,0.9998852481874884,0.7713824279591938,0.5858578319496799,0.4548296156481299,0.9692065016116864,0.7070486627043091,0.9391150442477876,0,3d_susan_,,0.0
25,TCGA-06-0238,0.895116082502939,0.4136710239651416,0.8680130048768289,41.10485792647542,37.03959298212542,7.975642285758594,0.847110528122395,0.9492958920089992,0.8326635878366221,0.999659421862664,0.9971188975642676,0.9999349192168872,0.7711422973949614,0.0974497865851122,0.9039762581945178,0.9488894229118748,0.264455999442884,0.9064968984655566,0,3d_susan_,,0.0
26,TCGA-76-6282,0.9017282723613164,0.5402789166317187,0.5530236717021978,9.375,24.32103400993675,13.97126655183774,0.868877009128348,0.7690227680739127,0.4318960321077314,0.998824125870486,0.992253912305458,0.9994351436555604,0.5780270302024605,0.0810345873220449,0.4455058657356547,0.9371612874154464,0.4164168051659217,0.768574717455002,0,3d_susan_,,0.0
27,TCGA-06-2570,0.8967855388856324,0.8226842390624348,0.7785085238749293,3.314916648870948,15.41659626868186,2.5,0.964894188236698,0.9855727793946812,0.6965158305623825,0.9987423706676888,0.9981206949990994,0.9998168185030768,0.692470110735824,0.359390169155893,0.8910865430236355,0.8376580616042559,0.7060013063824837,0.8823809523809524,0,3d_susan_,,0.0
28,TCGA-19-5960,0.6796903893908174,0.6437174511893511,0.5655837152871394,16.10461494366834,17.65859475369521,18.866510942191614,0.5871385865224436,0.7430945638549742,0.4380579483163664,0.9965142297879952,0.993188517355166,0.9988131372199832,0.2857995604014008,0.2858983816044442,0.300883614178391,0.8068805469313514,0.5677851872871736,0.7978510982219265,0,3d_susan_,,0.0
29,TCGA-02-0037,0.746672640047787,0.7887908363041318,0.8544137375905554,13.04686564370922,8.59375,2.209708691207961,0.6347795727933475,0.9921346662746252,0.7881397881397881,0.9986014564096866,0.9952327203686891,0.9996172925014044,0.4230310110974523,0.4650272215060482,0.8830733672136337,0.9064539521392312,0.6546221747987195,0.9328568080618702,0,3d_susan_,,0.0
30,TCGA-76-4932,0.6555236354139462,0.5805646359583952,0.1939928948218322,48.13394190957524,40.23642466240929,14.913696924031392,0.5858554423091885,0.5644937586685159,0.1958269941317105,0.9980036475232054,0.9974740182540388,0.997100570468694,0.3786331498561757,0.3029589191892919,0.3072545508598773,0.7439976286928169,0.5975773889636609,0.1921928327645051,0,3d_susan_,,0.0
31,TCGA-06-0179,0.8432540026964316,0.6005017220119903,0.4407944527398801,5.625,12.005857945186593,10.256714645172693,0.7901837031253389,0.6031843651769851,0.2841208733255985,0.9995820196641364,0.9987198771478748,0.999989770812359,0.7059755698212347,0.3154263640410847,0.4569819461163823,0.9039661567853908,0.5978428351309707,0.982672138622891,0,3d_susan_,,0.0
32,TCGA-12-0829,0.9099225488324216,0.4040243255377331,0.7836139343626348,7.031385632372386,26.0,8.283184473349078,0.967022496691663,0.9873329343706364,0.6879171774962539,0.9979884930695726,0.9935555694445736,0.9998896922746716,0.8166237436772862,0.1483169964114688,0.8398878023615277,0.8591898162663824,0.2539768062397373,0.9102379235760636,0,3d_susan_,,0.0
33,TCGA-02-0069,0.842597985894242,0.7795925279543134,0.6162088570095932,9.728930232537252,9.392272787790024,7.258819086179627,0.7331271935930597,0.8453200714103545,0.5164173427991886,0.9999103015366976,0.9980382735817108,0.9997671490216684,0.4017921225545939,0.3975634967154768,0.672178004909874,0.9904997294122304,0.7233488136599333,0.7638051189099659,0,3d_susan_,,0.0
34,TCGA-12-1098,0.9333850718116982,0.679997108065399,0.9527424252212676,97.23162636848036,23.06187971568033,1.0918300671385692,0.9919609951661568,0.9966997698922128,0.928362343017217,0.9984326896440016,0.9981268100000218,0.9999605661511612,0.7984060639615874,0.174917455703518,0.9634378844132248,0.8813413106998748,0.5160284043703854,0.978437551832808,0,4a_resamp_,,0.0
35,TCGA-06-0646,0.774161296479763,0.5920192048600054,0.9004368820418487,5.90089384850301,14.585327424479152,2.5,0.7980174643031144,0.9953871499176276,0.8605080425419707,0.999252537139096,0.9991199873100888,0.9999693579878186,0.5925161896674281,0.1441964171180423,0.8752417311158456,0.751690053834613,0.421294843635603,0.9442515432098766,0,4a_resamp_,,0.0
36,TCGA-06-0192,0.9295017651841304,0.8110121115440412,0.7379789020020546,52.94731435342541,6.854002099352144,2.6700362902247123,0.9623145668802042,0.8883733956795986,0.5885809068926238,0.998960196050969,0.9986598023043802,0.9999823835394378,0.7954111695878892,0.4666518522798091,0.7451278905375556,0.8988528673040799,0.7460450561924142,0.9890191074246952,0,4a_resamp_,,0.0
37,TCGA-02-0106,0.9418474428636608,0.8541146748005053,0.8175434806092686,2.4705294220065466,13.007810153903693,3.2211762700137974,0.9912690443969092,0.9571191824333656,0.6962281508739651,0.998245780678123,0.9972441899566332,0.9999492134092638,0.8788791126225426,0.5575623936699343,0.8217708479853969,0.8971198293232192,0.7711265646731572,0.9900575614861328,0,4a_resamp_,,0.0
38,TCGA-06-0644,0.8703984493458178,0.5134752627299828,0.7301336285285048,2.710879421681492,15.463007140034954,2.5,0.9819073146645976,0.9856647398843932,0.5760449157829071,0.999206492195609,0.9991841605116998,0.9999992367493972,0.7100555487596468,0.1593466529235608,0.6856817855442499,0.7816333979056121,0.3471639724744493,0.996761658031088,0,4a_resamp_,,0.0
39,TCGA-06-0162,0.9394729271460828,0.8991452991452992,0.8548359388421234,4.218819792113405,3.1432219208692183,3.752000093460083,0.9450173629380196,0.9369505600123024,0.7629093585183369,0.9988409036811656,0.9982620509856904,0.9997830634820304,0.8715010857816728,0.7210416931890249,0.8164189825612703,0.9339931705118648,0.8642725424369947,0.9719509336666928,0,4a_resamp_,,0.0
40,TCGA-06-0185,0.9280524722502522,0.8176550125555341,0.8477600607441154,3.75,13.842021618968811,2.9646353064078554,0.9738458280389666,0.9004467134652202,0.816453382084095,0.9987890254273848,0.99854856036609,0.9996939727941814,0.8762789632329971,0.6573724360818393,0.9140776475071836,0.8863723978411719,0.7488059437466832,0.8815633636004737,0,4a_resamp_,,0.0
41,TCGA-06-0142,0.9073061014429216,0.8397694640239372,0.8275459764821467,3.75,19.931523398877463,3.0,0.9628805502174572,0.9351909830933,0.715339702760085,0.9978205155470904,0.9982098102398854,0.9999304333726996,0.8029474666341446,0.5156004994811835,0.8031424657574914,0.8577967598349282,0.7620175662378367,0.98150171145583,0,4a_resamp_,,0.0
42,TCGA-08-0390,0.6645366883251252,0.6293494704992436,0.6102811752493569,26.47503506380531,15.172605494913167,14.38570813967693,0.5230153870207028,0.6640528733057018,0.5599171842650104,0.9995285047681896,0.9990482338866964,0.9996035352573672,0.1211990086966963,0.2339093544497904,0.4091792533254918,0.9110571467477644,0.5980931241487162,0.6706010712160285,0,4a_resamp_,,0.0
43,TCGA-06-5408,0.917827654378416,0.8527713009951386,0.88220715454758,2.8125,13.653782671845924,2.5,0.9819226893265488,0.9651259054846498,0.8750463821892394,0.997102652127902,0.9980462829912784,0.9994714635409055,0.721320956016957,0.5265471518291979,0.8693563168873609,0.8615875025927099,0.7638483169073684,0.8894860914662895,0,4a_resamp_,,0.0
44,TCGA-06-0137,0.947049862066126,0.8030507458211529,0.8757041562736471,2.8125,36.33631964027177,2.9646353064078554,0.9692385487337238,0.9856932560493146,0.8264388489208633,0.9982761455162782,0.9968667263480696,0.9996457836591468,0.8847735661367867,0.3690950569145423,0.8420095657896153,0.9258543654148048,0.6775121735281098,0.9312153543541754,0,4a_resamp_,,0.0
45,TCGA-02-0033,0.952095243485972,0.7821014915423715,0.8114445837327631,2.209708691207961,17.56027565985227,3.983608994994363,0.9587338982406808,0.9383185044486654,0.6885245901639344,0.999018913431433,0.996919172524335,0.999954646620473,0.9210287154249838,0.4417273533663318,0.8079300258057481,0.9455478938689852,0.6704764626044718,0.9877917414721724,0,4a_resamp_,,0.0
46,TCGA-08-0359,0.9342379014020804,0.7561463312448821,0.6939011566771819,12.84675299443404,5.178691693492672,4.275914786992954,0.9255902084293542,0.788568477915475,0.5974108274488502,0.9996715128675768,0.9988764915543158,0.9997939650798532,0.6540534936320347,0.2431030955155439,0.576886851283329,0.943048707312619,0.7262849826230108,0.827564584900928,0,4a_resamp_,,0.0
47,TCGA-08-0520,0.9423439164928618,0.8555410397722849,0.6378599360113758,8.125,7.836291897519196,7.860493210710445,0.9706619781317298,0.8119119168431942,0.4735675261949378,0.9989294355172624,0.9993499527063628,0.9999470858587576,0.6693085595462188,0.4111437980194125,0.2342116205572476,0.915631317592102,0.9041253702958708,0.9767024114092864,0,4a_resamp_,,0.0
48,TCGA-14-1456,0.9474000085737556,0.7195663956639566,0.5934897804693414,3.0134513851425635,7.051399339519622,26.665541140512143,0.918210867446762,0.6105063838995888,0.4236588720770289,0.9995841913604308,0.998764621942122,0.9999937341653954,0.8110543371689044,0.4764425458973945,0.4205721969290326,0.9785058766704234,0.8760655228631318,0.9905812083620492,0,4a_resamp_,,0.0
49,TCGA-14-1825,0.7369612733284762,0.4388369678089304,0.0870992173693511,15.41119342596478,17.60110303716787,33.54337793253685,0.5931365473441108,0.344641983363236,0.0457044445916407,0.9995456293207332,0.9979768461279084,0.9999723099747728,0.4833115914135523,0.2475130335269394,0.1263993918049699,0.972862596549377,0.6038868248070878,0.923694779116466,0,4a_resamp_,,0.0
50,TCGA-02-0054,0.919501837095004,0.6723174978645114,0.8012786361214704,3.125,12.283834015689076,4.555431167847891,0.9417917012853722,0.7740959297927069,0.6886446886446886,0.9985318121930208,0.9976717826588456,0.9999121733113324,0.8600804872874621,0.4380771758637913,0.7767431861970385,0.8982426700228406,0.5941927990708479,0.9579617834394905,0,4a_resamp_,,0.0
51,TCGA-08-0356,0.6944479331508042,0.5620004336200043,0.4048441993614944,117.28439327655664,119.74657994365904,121.33677729934408,0.9562791126689112,0.8290405117270789,0.4535887430530921,0.9957198341526974,0.99675503460811,0.9983581086496784,0.4188471778056929,0.2719487184799093,0.215509128599685,0.5451772779260389,0.4250792609598776,0.3655596321532377,0,4a_resamp_,,0.0
52,TCGA-02-0047,0.9240338261109774,0.688898247091646,0.8195573854863613,7.296322918086891,25.82855508565084,3.4938562148434213,0.94111667755754,0.8972917380870757,0.6988501711577284,0.9963635387085844,0.9930852129268064,0.9999498641317972,0.7821096027653189,0.2837268996579817,0.8099739863110851,0.9075600833202052,0.5590584817805118,0.9906681597611048,0,4a_resamp_,,0.0
53,TCGA-12-1601,0.766301374146044,0.3810587262200165,0.4792120465953215,95.81818217329,115.82590209909836,130.37850580289768,0.7357187884609612,0.8478100846521899,0.7818294190358467,0.9978925216929652,0.9951968382497318,0.9983729841365104,0.5440688506493443,0.2802803325875792,0.4919614240581358,0.7995367651856201,0.2457590952736583,0.3454868223405708,0,4a_resamp_,,0.0
54,TCGA-06-0188,0.8812910522423768,0.3552519214346712,0.8047538200339559,2.9646353064078554,19.96334531710555,2.8125,0.9955773955773956,0.9021686746987952,0.7057071960297767,0.998789927544432,0.998520105972266,0.9999782239400616,0.6799787939809359,0.1623621256218423,0.8012714633364413,0.7905415951303262,0.22117202268431,0.93614219881501,0,4a_resamp_,,0.0
55,TCGA-06-1084,0.8836060262433176,0.6981411637931034,0.4929178470254957,7.5,7.7308230480331135,9.762812094883316,0.8207192296117966,0.8356981618832635,0.3342063907805133,0.999778322765665,0.9984415095800132,0.9999437569544526,0.7767691401126509,0.4322955785113659,0.560328156750352,0.9569298245614036,0.5994679620633819,0.9386954389406572,0,4a_resamp_,,0.0
56,TCGA-14-3477,0.913436369990514,0.5719130046087211,0.8594948128101038,58.45298638591223,16.71793998110754,6.0,0.9580419057308068,0.8944602478183309,0.8077004592016955,0.9968945075960196,0.9958218327854496,0.999834253557798,0.7016811568019914,0.298776220191203,0.823279239568047,0.8727996347206226,0.420337139749864,0.9183870190376736,0,4a_resamp_,,0.0
57,TCGA-08-0522,0.920893710644109,0.8658091048838432,0.7302831713803953,6.481343417841705,21.469932645737387,7.245957924939946,0.9058973670069856,0.8329022841339752,0.5816120279100676,0.9989684042684166,0.9991160932165062,0.9998993075938216,0.589340156466863,0.3768294068263019,0.267440852592967,0.9363949146789274,0.9014230881150664,0.9810611367988418,0,4a_resamp_,,0.0
58,TCGA-02-0011,0.9299748926864826,0.7401953185552628,0.4763337167123772,13.309308596335876,7.851465329000695,13.49149761192211,0.8982695497074193,0.6963009770087007,0.3189195592939225,0.9992734030965772,0.9974387172062646,0.9998865825108898,0.7952450565308091,0.6191131768288887,0.4661238775322709,0.9640002686547116,0.7899961396349198,0.9406009783368274,0,4a_resamp_,,0.0
59,TCGA-06-0238,0.8927535871947547,0.6718692046348086,0.8510088272383355,40.731090664988514,22.990327137930475,8.352516172280014,0.8813440886578728,0.9433797183568036,0.8095123852935885,0.9993051181152798,0.9990562869934998,0.9999295564149268,0.7467506232542463,0.2254867299838034,0.8864004231417609,0.9044623649150176,0.5217160894910255,0.89698943310959,0,4a_resamp_,,0.0
60,TCGA-76-6282,0.9255301214360934,0.6650777040613295,0.5641722166867691,4.875,23.19739512585411,12.31519640525477,0.9483037597995974,0.7035651124148592,0.3953999500154364,0.9979633489069036,0.9970375693833908,0.9999726383740004,0.6125332398797324,0.1860381139371975,0.4233155159662832,0.9038246545804274,0.6305826832014437,0.984317815839555,0,4a_resamp_,,0.0
61,TCGA-06-2570,0.8709018207288304,0.8379405116886148,0.8007060629316961,4.983412445207968,4.151948023393572,2.5,0.96434872284392,0.986359718700426,0.7541708833309239,0.9983170086844118,0.9983154490401888,0.9997443103490472,0.5627305523660501,0.3566730272050026,0.9003543245115748,0.7939653357659112,0.7283451857181069,0.8533616882054638,0,4a_resamp_,,0.0
62,TCGA-19-5960,0.7143793355013416,0.628631418209582,0.5417558886509636,12.776845596325174,19.642078886000515,19.477005504764257,0.6592044909974669,0.7644491899169027,0.4094492299660663,0.9953781562551122,0.9919603821585552,0.9989080415815086,0.3259715471406283,0.2823898247052032,0.2837881325429178,0.7796340278527475,0.5337936399883303,0.8003877946729258,0,4a_resamp_,,0.0
63,TCGA-02-0037,0.7545683737877478,0.7989803782085482,0.8549351680338714,12.228496751951974,6.5,2.209708691207961,0.6507125400704605,0.9907380182299323,0.7996237996237996,0.9984198625714094,0.9955440228583058,0.99952111470071,0.4459971148480522,0.467351787793717,0.8744043813238064,0.8978715949899273,0.6694149200357604,0.9184671366841028,0,4a_resamp_,,0.0
64,TCGA-76-4932,0.5671286342738068,0.5069559355273641,0.1524163568773234,59.88963307893908,45.71408080157665,15.603323587318782,0.6670038123395317,0.4780397595931576,0.1336665942186481,0.9932142507668352,0.9972896960834612,0.9978149004799716,0.3195542939164056,0.2216757697693223,0.3386582773380226,0.4932681242807825,0.5395955642530985,0.1772845200345921,0,4a_resamp_,,0.0
65,TCGA-06-0179,0.841247475207475,0.6810040847676571,0.534939025550292,4.616652094591924,8.3692260880263,8.35170500930798,0.8513783156570586,0.6664616646166461,0.3707151144394051,0.999140065259144,0.9990824465734252,0.9999687740587802,0.6359499708911319,0.3841194944754053,0.5413968910620782,0.831354900195902,0.6961953030194875,0.960379807363891,0,4a_resamp_,,0.0
66,TCGA-12-0829,0.9118174678626048,0.545239925332162,0.789875835721108,5.022418308837418,20.921251055506676,3.4211480748998024,0.9730745478606088,0.990524635946539,0.6759297098487944,0.9979528852314588,0.9963494784304286,0.999942188119858,0.8084258213408682,0.2279196793269099,0.865031162620342,0.857816145590294,0.3761457465343534,0.9500287191269384,0,4a_resamp_,,0.0
67,TCGA-02-0069,0.870137522950046,0.7364438269573322,0.6327135343358767,9.401771604768694,10.334151605692982,7.07476453911167,0.7790201523577843,0.7475796990563631,0.5413919878296146,0.9998526938747851,0.9982848550684582,0.99975220687765,0.4584271748017146,0.3448060292558309,0.6922793492234637,0.9853931161043368,0.725634843226276,0.7610942790946356,0,4a_resamp_,,0.0
68,TCGA-06-0190,0.6332780649565981,0.5665843175741988,0.4532685257651275,20.398854900459487,17.52509361601244,16.37273362178717,0.4885138185283643,0.4364669690807654,0.3362669600293362,0.9990532017524296,0.9995686117693672,0.9994795861016492,0.3367500358923502,0.3081034333414956,0.4065739955648454,0.8999722786915543,0.8072324011571842,0.6951358180669615,2,metrics_gbm_1_reg_aug_,,0.0
69,TCGA-19-2624,0.5995298766286674,0.5035061231337024,0.2033769523005487,18.466185312619388,11.180339887498947,12.041594578792296,0.4903894357516529,0.3983912500995513,0.4058288409703504,0.9980123027135523,0.9994472805349406,0.9987799133909456,0.1181993410035996,0.164350904717252,0.2851180946904136,0.7711577522004063,0.6839706485574951,0.1356877323420074,2,metrics_gbm_1_reg_aug_,,0.0
70,TCGA-14-1794,0.0984386820206774,0.0,0.0,48.08610713184222,inf,inf,0.0566492931687083,,,0.9975584725245584,0.9977378845214844,0.999085693359375,0.2281456677319187,0.0,0.0,0.3752703677000721,0.0,0.0,2,metrics_gbm_1_reg_aug_,,0.0
71,TCGA-06-0177,0.6516364475601136,0.6482856928501763,0.3513492734681325,15.0,15.0,12.948968346937914,0.4990830553039174,0.4891039791702043,0.2624023886081764,0.9996644895514564,0.9998416688644536,0.9990925949621448,0.2879689844676085,0.3028199059180496,0.4502837158978446,0.9385075619079276,0.9610721832944056,0.5315189578971854,2,metrics_gbm_1_reg_aug_,,0.0
72,TCGA-06-0154,0.1548520821556435,0.0131360946745562,0.0167364016736401,33.476475106826584,36.0,33.80340939422826,0.1118156090127353,0.0103525461667599,0.0125138019874861,0.99663856340903,0.9983420299106875,0.9989251378737336,0.0852655701337401,0.0644458064421046,0.0477118454130831,0.2517461095453988,0.0179669796050501,0.025260029717682,2,metrics_gbm_1_reg_aug_,,0.0
73,TCGA-08-0389,0.8178559866808491,0.8830480847595762,0.8135027721897846,17.263751019555073,3.0,2.0767686296781127,0.7043793439945831,0.9312419424151268,0.8998154781287312,0.9998873239576136,0.9996938059306488,0.9996454464695006,0.2578847095701306,0.4911370763170167,0.6109570703022822,0.9749166184293944,0.8395970554048818,0.7422994269340975,2,metrics_gbm_1_reg_aug_,,0.0
74,TCGA-06-0122,0.5239171611255873,0.3054725306006262,0.2931919704917425,32.53669767080081,22.5,20.26743444398384,0.4096234720426764,0.2524851479324745,0.2425180915000613,0.9989957949346172,0.9992770310300766,0.9992872214245848,0.3073990043561571,0.135809094503076,0.1749138416865114,0.7266749883882954,0.3866072232729893,0.3706359248324664,2,metrics_gbm_1_reg_aug_,,0.0
