,Ids,Dice_1,Dice_2,Dice_3,Hausdorff95_1,Hausdorff95_2,Hausdorff95_3,Sensitivity_1,Sensitivity_2,Sensitivity_3,Specificity_1,Specificity_2,Specificity_3,Surface_dice_1,Surface_dice_2,Surface_dice_3,Precision_1,Precision_2,Precision_3
0,TCGA-12-1098,0.9438905772062286,0.5340997915581032,0.8944138254776849,2.2786164432628437,28.60140031707637,2.0,0.9938872242464738,0.9930362116991643,0.8096062446885525,0.9986850251410451,0.9965422977878229,0.999998543980966,0.8516271629544804,0.11276841532499546,0.8262309301234521,0.8986830926083262,0.3652826658350782,0.9990678163598229
0,TCGA-06-0149,0.6458626344891317,0.6002631578947368,0.5743486073674753,19.234622510592715,15.778155637225156,5.900377371406002,0.5166612510154346,0.870278519648989,0.4067122634006681,0.9994377565564894,0.9991170673370875,0.999993456034861,0.44712599547825255,0.2781554776013674,0.6299608378990975,0.8612303484136549,0.4581241213094999,0.977072984333206
0,TCGA-06-0646,0.7843313822602431,0.5694753276245447,0.8584693578340338,5.999055958145564,15.099715520805319,2.5,0.7344563954577821,0.991515650741351,0.7719961325481234,0.9996076723226531,0.9990405693325306,0.9999839898137045,0.613867809254406,0.1661983640391669,0.823424550237146,0.8414736254535305,0.3994491272316984,0.966758392955421
0,TCGA-76-6193,0.8611767298672856,0.09370003374883124,0.6088397790055249,7.173053586437665,31.41715451240373,26.770473738059927,0.9789862674788219,0.9995278564683664,0.6587757054041129,0.9981946664796246,0.99479131291717,0.9998656233493072,0.4756705332981259,0.004049642148213054,0.5010862912817077,0.7686756171928789,0.04915396894500072,0.5659408381265407
0,TCGA-06-0182,0.9417439312482315,0.6547812536653206,0.7835904390574674,2.8125,28.95645977152594,3.75,0.9304475593581775,0.9504791555188014,0.6588369441277081,0.9993130001776318,0.9962020925044994,0.9999226714813199,0.8749295105313081,0.23021185942210715,0.6982291805037564,0.9533179680526506,0.4994121255495348,0.9666248431618569
0,TCGA-06-0119,0.5295027512234703,0.6952543243306333,0.5209003215434084,55.818658674765736,77.17231632036193,8.844357311303066,0.568681917211329,0.8286684102164599,0.42664512957370604,0.9910925450732629,0.995855182330845,0.9987509297504805,0.25541441699197986,0.2614274926600922,0.4856314055650701,0.49537410447407126,0.598841885153611,0.6686110499669822
0,TCGA-06-0192,0.9473654895844937,0.7905868575409124,0.710913014437651,2.5,8.813419911036332,2.7108794216814918,0.9608627371227785,0.9535812571539904,0.5530286376626231,0.9993505903866764,0.9979668757354925,0.9999924577844688,0.8756195733768808,0.3403636306708289,0.7217114252839516,0.9342421812349639,0.6751793350807008,0.9949663826268291
0,TCGA-06-0184,0.9538303190707249,0.8268212614374519,0.5338975420905735,2.5,10.93303480283494,7.022564079451323,0.9819530409041981,0.9066511442664134,0.36450436421751425,0.9990171997554912,0.9980046739711961,0.9999951003251041,0.8717140608165059,0.4502095908341314,0.32631479657341594,0.9272735935961374,0.7599116680361545,0.9974209464005382
0,TCGA-02-0106,0.9495625105165741,0.8582953885646182,0.8022969647251845,1.7469281074217107,12.651001998359655,3.2211762700137974,0.9854193041428384,0.9696865073884823,0.6747930082796688,0.9986095588785122,0.9971879215940559,0.9999465404308039,0.9032578245708683,0.5672349268583229,0.8014683977404728,0.9162235661809474,0.7698591086015021,0.9892110586648685
0,TCGA-06-6389,0.9029192860755835,0.5781090702455167,0.8770012609376792,16.047631297837288,11.081479335438928,1.8752000331878662,0.9602874214682319,0.989303283377188,0.8386436714410991,0.9992608411595248,0.9978728241570293,0.9999141969359395,0.7729238948549088,0.20184993852294353,0.902062865416125,0.8520191602884272,0.4083728837571722,0.9190357972291183
