,Ids,Dice_1,Dice_2,Dice_3,Hausdorff95_1,Hausdorff95_2,Hausdorff95_3,Sensitivity_1,Sensitivity_2,Sensitivity_3,Specificity_1,Specificity_2,Specificity_3,Surface_dice_1,Surface_dice_2,Surface_dice_3,Precision_1,Precision_2,Precision_3
0,TCGA-08-0520,0.96205438106679,0.8083626056832772,0.8081529314709982,2.0,7.54983443527075,4.123105625617661,0.966890296515789,0.8984200833575652,0.7227465845778106,0.9992649083322578,0.9965907754562544,0.9997086185786819,0.942321172212261,0.7576054609653874,0.8123587093672814,0.9572665986781982,0.7347149072589879,0.9164489177070229
0,TCGA-02-0075,0.8391479663394109,0.4864362084671813,0.6691145614771297,5.744562646538029,5.385164807134504,8.12403840463596,0.7459616148865045,0.44345758444646477,0.8588742256935092,0.9995341870245347,0.9975509547950784,0.9997052985857582,0.6753776365386233,0.7289653267481614,0.727987117933374,0.9589397870358313,0.5386395973581941,0.5480323079566936
0,TCGA-76-6191,0.8607310496354739,0.6005921651989068,0.7597229621736814,4.358898943540674,5.385164807134504,3.4641016151377544,0.8376692801140413,0.652381868660491,0.7665018275639648,0.9992428606940372,0.99787215402006,0.9997378541127864,0.6166563880052386,0.6419038350367278,0.6493341052207287,0.8850985896207039,0.5564204159144726,0.7530629488804393
0,TCGA-02-0086,0.9236114806261773,0.6714361153720422,0.8039199673336056,4.0,11.045361017187261,4.0,0.9072510884734193,0.7607844999525121,0.8202161595962482,0.9987447172420361,0.9939690865958418,0.9989584733007922,0.8046759941932069,0.6515595106592614,0.7828748527858804,0.9405727600314286,0.6008686389822372,0.7882587110206136
0,TCGA-76-6663,0.9020748895126831,0.37683299270299886,0.0,4.58257569495584,8.602325267042627,17.832554500127006,0.842240683208562,0.6632200886262924,0.0,0.9995823211148974,0.9923658052315923,0.9985240821660546,0.6102912928499885,0.5377446057628731,0.10626537431182194,0.9710606873481238,0.26318588873812754,0.0
0,TCGA-06-0122,0.8707659751148494,0.6256893476218358,0.8427527612574341,4.58257569495584,5.0,3.0,0.96224376526308,0.8220035778175313,0.8829309976500748,0.9981099122108564,0.9974703512901613,0.9996653562497553,0.819042726194923,0.8176910008838739,0.8548420760955218,0.7951712919362532,0.5050671590934072,0.8060720322454817
0,TCGA-06-0164,0.9432278592256419,0.6942380536130536,0.6753894590505786,3.0,4.58257569495584,5.385164807134504,0.9531291271597854,0.8561739208552307,0.9033140107185825,0.999155043841669,0.9969408364340347,0.9992089793568839,0.9054491089201973,0.8129342305439851,0.8767910577044412,0.9335301884099343,0.5838157370822996,0.5393104348961735
0,TCGA-12-0616,0.7009567859887611,0.6285062154565861,0.3128336158263553,12.529964086141668,12.041594578792296,12.806248474865697,0.6953334825425246,0.706255166712593,0.197729453149984,0.9976703018073029,0.9971252664308251,0.9997666558387183,0.2515849143045851,0.35231042141886715,0.3497751328250419,0.7066717845922008,0.566177844993118,0.7486378496185979
0,TCGA-76-4934,0.9274745691198735,0.5921982353273688,0.06118903708382984,8.12403840463596,10.198039027185569,13.0,0.8917433694688757,0.6886166716462504,0.045929693730198076,0.9994787805491879,0.9939733105692068,0.9976214879228446,0.788381109914473,0.6308366805990087,0.47782756802101417,0.9661887138118772,0.5194641279457637,0.09163226694186447
0,TCGA-06-1802,0.9339951138276303,0.6726434638491817,0.711436791501709,2.8284271247461903,8.12403840463596,2.23606797749979,0.9478926279637273,0.7804083692869762,0.848794226368597,0.9984493328319277,0.9949197216757298,0.9989722764906172,0.8777288622585306,0.7151505240708363,0.8769538976981155,0.9204992276365679,0.5910294800265766,0.6123433796139519
0,TCGA-06-0145,0.8630753693147777,0.6436359930704167,0.6556934931506849,10.198039027185569,7.0710678118654755,8.660254037844387,0.8322970429959612,0.7124513545524619,0.6771441202475685,0.9990089543767089,0.9969949775820528,0.999013742254682,0.6248957896006141,0.6372187349048853,0.6190100714775979,0.8962174716784377,0.5869433903817858,0.6355601659751038
0,TCGA-14-1456,0.9302033006300244,0.760419091967404,0.7117400419287212,3.1622776601683795,7.874007874011811,15.132745950421556,0.9137926572023863,0.7126872690880908,0.7424010496391865,0.9991029758633259,0.9975555715493042,0.9998238344976655,0.7460979559038579,0.6886020039212206,0.7861161273461734,0.9472141549234371,0.8150034849801657,0.6835111737467284
0,TCGA-12-1598,0.9377612172902824,0.6608201344555141,0.7587558625195417,3.1622776601683795,7.211102550927978,3.0,0.9812322106261859,0.7877394097923214,0.7860285230843607,0.9982895656224525,0.9961704589891802,0.9993361635913853,0.8094888303035481,0.7686312514232884,0.747069293365934,0.8979785646452313,0.5691238394804932,0.7333122857658307
0,TCGA-06-6389,0.8848040644650814,0.6041306449197424,0.832017587688618,14.798648586948742,9.0,1.7320508075688772,0.9379326176013562,0.8199490003326065,0.8819915254237288,0.99883715792198,0.9972806245991295,0.9997479413717013,0.7537281709376754,0.6891442929304793,0.9029246648185347,0.837371715037914,0.4782505604414554,0.7874030641195385
0,TCGA-76-4935,0.9282103978342626,0.619213699323159,0.16956136084008125,3.0,7.874007874011811,5.830951894845301,0.9510753377800581,0.8208885456466954,0.19222784481640068,0.9989602066818436,0.9953975741755977,0.9981406070022775,0.7777703021777491,0.6263361105523815,0.7177796508687153,0.9064190462607349,0.49708940988246875,0.1516764781162017
0,TCGA-76-6664,0.9387051971669953,0.6686481479596511,0.017123455219718392,2.449489742783178,6.557438524302,25.65151067676132,0.9228848402549885,0.6172015935057126,0.009506426344208684,0.9993457977396255,0.9972381327219833,0.9989496327336134,0.7944547672435075,0.7159835137869618,0.30782214797448515,0.9550774083240298,0.7294512181579941,0.0861559669161087
0,TCGA-08-0512,0.9624167214535231,0.7009771216714946,0.9138663903398397,1.4142135623730951,7.615773105863909,1.4142135623730951,0.98881266030829,0.9025684521867728,0.9176115853399583,0.9987900593245045,0.9965180214093214,0.9997604569309311,0.9479329742125827,0.873478960437154,0.9564300209846296,0.9373933982141065,0.5729966311371293,0.9101516427969671
0,TCGA-06-0238,0.916254582414947,0.527464642980338,0.7654077330223379,39.50949253027682,36.11094017053558,1.4142135623730951,0.9000852629689463,0.7097924170968102,0.8919088438218691,0.9993483325459018,0.9970304697041513,0.9997648830012763,0.8764041703523376,0.8164390910544788,0.9632162033676781,0.9330154669147576,0.4196636367628332,0.6703331238214959
