,Ids,Dice_1,Dice_2,Dice_3,Hausdorff95_1,Hausdorff95_2,Hausdorff95_3,Sensitivity_1,Sensitivity_2,Sensitivity_3,Specificity_1,Specificity_2,Specificity_3,Surface_dice_1,Surface_dice_2,Surface_dice_3,Precision_1,Precision_2,Precision_3
0,TCGA-12-3650,0.8603821501995405,0.31684392777640363,0.7949965253648367,4.112310917315167,8.936668345334205,1.8701298236846924,0.7972768532526475,0.3506706816315357,0.7526315789473684,0.9998877684816411,0.9992933285235431,0.9999760263844203,0.5875842172002124,0.3529687510550764,0.6634028568564044,0.9343358066846149,0.2889690954207083,0.8424153166421208
0,TCGA-02-0116,0.9032904823682038,0.6611301478520211,0.7580296303524093,3.334204912185669,7.610298260570386,3.0054116934473343,0.9317896102842775,0.7530719190458981,0.799410029498525,0.9985330766746053,0.9967251083666003,0.9989851493103713,0.65549186583479,0.5832590962213796,0.6163594464109252,0.8764829296204463,0.5891958378103263,0.7207223923060272
0,TCGA-76-6656,0.9367799928894738,0.6275700329482181,0.015561698331212613,2.8246752619743347,11.086745672133643,18.227379143238068,0.8946746941547319,0.7984769296952944,0.01174509609122319,0.9996512298357585,0.9907557162032202,0.9948977126666877,0.7859832936868393,0.608574568628024,0.40904040959547594,0.983044146471846,0.5169265046604922,0.02305275701440797
0,TCGA-02-0087,0.9448290249777154,0.802760017167571,0.7676419965576592,12.237752924109659,8.936125694213557,3.1319446563720703,0.9295906054461542,0.8324888158495389,0.8598971722365039,0.9996533528308709,0.9988086699651111,0.9999336801978481,0.611748020133575,0.37193432181454533,0.6542822567382931,0.9605753657094378,0.7750812843997705,0.6932642487046632
0,TCGA-06-0149,0.6570298265570107,0.32952502143904394,0.6553927095077039,19.20616029051239,33.02331243574022,4.251660817130575,0.5410401366070392,0.24818734894574548,0.558974358974359,0.9992797440503329,0.999304245439298,0.99994868278341,0.2534316564637249,0.0988291934695876,0.5724621732696868,0.8363230997898621,0.4901654184840754,0.7920072661217076
0,TCGA-06-0119,0.5393562676840744,0.5558770989639157,0.5095408958932941,57.426828828543826,33.93648132558106,7.778875780626875,0.6050889086782913,0.5677707362761675,0.6105928469415661,0.9898815031387832,0.9955852440070637,0.997091879105003,0.13689239466075567,0.17648056715094262,0.27927419349225274,0.4865056818181818,0.5444715323869402,0.43718724163439365
0,TCGA-76-6282,0.9412226156745177,0.5619438873853703,0.745767544641266,3.0645992584546806,14.07227143380455,11.427097801406894,0.9735690818405179,0.9050769857944746,0.7716761939885672,0.9980837012685553,0.9905302461964514,0.9990927868408591,0.4444212492986618,0.3017229723094836,0.5026602529477179,0.9109564312488717,0.40746544689622066,0.7215421221421429
0,TCGA-02-0054,0.8946510951332031,0.5166734025618397,0.7548224388248926,3.560052653647062,6.957801798205907,3.560052653647062,0.8635211245005696,0.47162367680053,0.7806838209376101,0.9990529750124896,0.9973470897826564,0.9995419469665906,0.7090157270362565,0.545976415599063,0.7034031026874314,0.9281094784768212,0.5712383731533832,0.7306195157353038
0,TCGA-06-0190,0.9235082327391876,0.6182690790730115,0.8646840656215159,5.493484151873839,8.34579198239119,3.208742856374665,0.9440520856323108,0.7192674020981048,0.856055145071184,0.9982364833337246,0.9964577339569157,0.9996909880343201,0.5548199442016359,0.4955530560369692,0.6025216049269884,0.903839461058493,0.5421423578751164,0.8734887142003401
0,TCGA-19-2624,0.7006788908212902,0.4203687032760578,0.09468822170900693,15.913325083420956,15.829912126681432,10.973556840372517,0.6648795362396542,0.7401587826662256,0.365093499554764,0.9968433222517741,0.9927326804115827,0.9992016244874887,0.14410509299685584,0.15017494430985992,0.15277010392064386,0.7405527460018289,0.29354207436399216,0.054398301711556324
0,TCGA-14-1794,0.9184921070151546,0.1541909859508504,0.022099447513812154,4.675324559211731,8.470215342464709,17.806054892295034,0.8769000718685038,0.4595692373470151,0.03306769258953925,0.9990287447714286,0.981052525493843,0.9951960248663678,0.644568899429284,0.5306951430459427,0.28566633501622013,0.9642260809714192,0.09263568396785384,0.0165950306847174
0,TCGA-06-0185,0.877882675871821,0.532956505908157,0.4640810441084039,6.347223212211515,8.34579198239119,5.681818127632141,0.9388120441202633,0.569158982335296,0.9038018433179723,0.9979648257808498,0.9965511583622887,0.998450071381684,0.35324848316484087,0.26721152573462426,0.22347625119314055,0.8243800039054872,0.5010840682718485,0.31219221011789283
0,TCGA-06-0177,0.9451446831173442,0.7963478734320357,0.7386363636363636,2.5948186399215607,7.112842074661513,5.495287159778037,0.9522498401101344,0.8888785003038661,0.7632381167438185,0.9993444811526447,0.9975130381041959,0.9993968768230335,0.5769116098757091,0.35076083978536965,0.5832963504854023,0.9381447702855679,0.7212654578560048,0.7155710807663809
0,TCGA-06-5413,0.8964268781518038,0.6336963555506602,0.772072019915475,4.12392128474809,8.89454933379708,1.5645393703342196,0.9368468468468468,0.7261224876155618,0.8330834582708646,0.9988475861602004,0.9979851189937577,0.9997084079409901,0.5226286579680921,0.3353067438189269,0.6920315150522053,0.8593504669035616,0.5621427524549318,0.7193872046606969
