,Ids,Dice_1,Dice_2,Dice_3,Hausdorff95_1,Hausdorff95_2,Hausdorff95_3,Sensitivity_1,Sensitivity_2,Sensitivity_3,Specificity_1,Specificity_2,Specificity_3,Surface_dice_1,Surface_dice_2,Surface_dice_3,Precision_1,Precision_2,Precision_3
0,TCGA-14-1825,0.9092643992018363,0.5435485780882875,0.5195151721593005,4.47213595499958,5.0,10.677078252031311,0.8774054191784947,0.6212885393514561,0.4027197113057255,0.9989641722852525,0.9947325592369763,0.9996232570867812,0.7351991180300077,0.6917293842440774,0.515333601408799,0.9435241807923678,0.48309976181244113,0.7317287701903087
0,TCGA-19-5960,0.7506222254798546,0.5636077139497575,0.5854501959948366,10.198039027185569,13.341664064126334,15.652475842498529,0.734721633019739,0.6934864104967198,0.5513103602096576,0.995924704609232,0.992592144427456,0.9983240207741272,0.2699174995023449,0.29672401736463255,0.3318959270036307,0.7672262721415496,0.4747034907498737,0.6240973589860123
0,TCGA-06-0179,0.8584709087994871,0.6578820304347149,0.6370959721531576,4.69041575982343,5.385164807134504,7.3484692283495345,0.8341867030078848,0.6974110032362459,0.5420086301717574,0.9993678910983723,0.9985612041199777,0.9997885866157271,0.7315317348540223,0.6993590654433796,0.7596160723449373,0.8842113952000661,0.6225936735355679,0.7726450367868773
0,TCGA-02-0046,0.8001482025880788,0.4819322628525165,0.646311819895954,7.874007874011811,9.1104335791443,4.58257569495584,0.8061044039088745,0.5021440521883391,0.624451273046532,0.9961070568494064,0.9953282608884648,0.9992123720694155,0.4266025412304505,0.5323951494661908,0.5792957879521385,0.7942793748794135,0.46328460430908125,0.6697584632044823
0,TCGA-06-5408,0.9328478138184946,0.6910153483583387,0.8178136493080898,2.449489742783178,6.708203932499369,2.0,0.9806814329302747,0.8088497547926884,0.9274863671773566,0.9975352587469803,0.9956867622137832,0.9988201895609311,0.8055563202484132,0.7353877238443477,0.8596711263975593,0.8894634346333213,0.6031478884213807,0.7313352614471091
0,TCGA-02-0087,0.9478121057708957,0.74166251039069,0.5332970916009785,2.8284271247461903,5.385164807134504,3.1622776601683795,0.9120450152812027,0.7804856712971062,0.9814907453726863,0.9998514105625895,0.9979110212987674,0.9996194264374382,0.8726082014598935,0.7139216884408306,0.5947907095139535,0.9864990113692536,0.7065186405245321,0.36611308079865645
0,TCGA-14-3477,0.8961828549862304,0.4402837750169163,0.6130048427288542,59.27900134111572,8.18535277187245,3.7416573867739413,0.9408108559860834,0.6131576902152794,0.9347576713507313,0.9970741919179071,0.9932037647135165,0.9991283513802112,0.5874368745246058,0.6079405753536614,0.5785473628113044,0.8555970296305054,0.34345105294661804,0.45603357817418677
0,TCGA-08-0389,0.9084381352720257,0.522459073680815,0.7392145583851906,13.30413469565007,14.212670403551895,1.4142135623730951,0.8508215977591614,0.6663009941720947,0.9403938265034593,0.9998045314579501,0.9971011919544479,0.9994911711068593,0.7614957940029633,0.552058859429422,0.9167291733541482,0.9744249305185974,0.4296957905907322,0.608942879296976
0,TCGA-06-0646,0.7743047924942946,0.4791798328769047,0.8460651786649901,6.6332495807108,7.0710678118654755,3.0,0.7797221843932998,0.541243654822335,0.9586796485395394,0.9992267347280952,0.9989849016173378,0.9998548822703002,0.6332120842487762,0.5695041410339491,0.8723562613426746,0.7689621596212605,0.42988534710847925,0.7571267816954238
0,TCGA-02-0034,0.8985103620835442,0.5966551576577896,0.4830834683954619,5.744562646538029,8.602325267042627,5.830951894845301,0.9198638116017583,0.7114975953472766,0.6608924611973392,0.9977388757096364,0.9945609267437417,0.9982590585498422,0.6509085471997681,0.6150642976695898,0.5656408765276132,0.8781258064119736,0.5137336846249356,0.38066730523627074
0,TCGA-08-0509,0.9094776721942737,0.6704529558235179,0.8735187049802494,34.26368339802363,3.1622776601683795,1.4142135623730951,0.9601665464559701,0.8038913116403892,0.9178059895833334,0.9994813148595256,0.9990064057434594,0.9998735689076353,0.8436938236044873,0.8145937958270058,0.9190329764077194,0.8638723379151673,0.5750071983875612,0.8333087040047288
0,TCGA-06-0177,0.9332061533070862,0.8000582385374531,0.7155495576548209,4.123105625617661,5.744562646538029,6.4031242374328485,0.9558364653221545,0.8983296609567133,0.7299240299801152,0.9989470632807605,0.9972415949819676,0.9993169358268786,0.8315270217925789,0.6283509389050986,0.8249229332449823,0.9116226443797897,0.7211672334695182,0.7017303073378756
0,TCGA-02-0037,0.8411170507886463,0.5542643424831363,0.7001035840066294,7.54983443527075,10.488088481701515,3.0,0.7576752820219905,0.601263530059554,0.9213697584383009,0.9993710481750285,0.9955726314983869,0.9985370936110812,0.5392330979136158,0.44332233146269284,0.7285091926304852,0.9452119868572108,0.5140800574847926,0.5645317563729912
0,TCGA-02-0033,0.9395834501841569,0.6500786500786501,0.7414691544797445,2.23606797749979,7.681145747868608,2.8284271247461903,0.9537957866767888,0.7515757713529935,0.8820235952809438,0.9990867792107107,0.9969445733602519,0.9991632444171136,0.8585275228671034,0.7280988269543472,0.7652311043120089,0.9257884459509248,0.5727334288728957,0.6395534290271132
0,TCGA-06-0119,0.5014327606581688,0.49654395083017433,0.4939064846178021,57.77542730261716,56.542019772908716,7.0710678118654755,0.5986414212823508,0.5386681437200844,0.5533934999217487,0.98535594210372,0.9931639658644382,0.99703509537258,0.19556344570700943,0.2604208892190639,0.4226039992381356,0.4313837539481087,0.46053019540568796,0.44596725033107015
0,TCGA-06-5413,0.9028495129426759,0.6591224071380302,0.7518894970028668,4.123105625617661,7.280109889280518,2.0,0.9209310963907633,0.7630881026892272,0.8478644200626959,0.9989125416019807,0.9976572203348956,0.9995336289520994,0.8125869208790721,0.6828371126205025,0.9119305689295121,0.8854642857142857,0.5800891111066309,0.6754331200249727
0,TCGA-02-0009,0.8032579029935745,0.5476131277971159,0.2112845138055222,17.378147196982766,17.74823934929885,8.246211251235321,0.7809862097785207,0.6237609742282639,0.4036697247706422,0.9995604257378929,0.9989631895260827,0.9999409707808725,0.6365122287032408,0.619364395590583,0.4242518113517057,0.8268371455116578,0.48803456680700197,0.14308943089430895
0,TCGA-06-0154,0.9350717158075998,0.57919517860506,0.80008339993745,2.449489742783178,7.810249675906654,1.7320508075688772,0.9590739634611027,0.7846127678875155,0.9467105263157894,0.9989854938874846,0.9963318326308115,0.9994274235517909,0.837621555690443,0.7004666407264585,0.8848874145933108,0.9122415194882796,0.4590201996749478,0.6927844978034543
